text,label
we re on the opposite side from where we dropped you off,1
what pa tell me   i went to bath   ,1
sorry  i ll call later,1
come back to tampa ffffuuuuuuu,1
your unique user id is 1172  for removal send stop to 87239 customer services 08708034412,0
cool  i ll text you when i m on the way,1
hows that watch resizing,1
tell where you reached,1
thats cool  i am a gentleman and will treat you with dignity and respect ,1
it s really getting me down just hanging around ,1
urgent ur awarded a complimentary trip to eurodisinc trav  aco entry41 or £1000  to claim txt dis to 87121 18 6 £1 50 morefrmmob  shracomorsglsuplt 10  ls1 3aj,0
how are you holding up ,1
dont think so  it turns off like randomlly within 5min of opening,1
dunno lei    i might b eatin wif my frens    if ü wan to eat then i wait 4 ü lar,1
and i don t plan on staying the night but i prolly won t be back til late,1
ok i m waliking ard now    do u wan me 2 buy anything go ur house ,1
you are a winner you have been specially selected to receive £1000 cash or a £2000 award  speak to a live operator to claim call 087147123779am 7pm  cost 10p,0
haven t left yet so probably gonna be here til dinner,1
watch lor  i saw a few swatch one i thk quite ok  ard 116 but i need 2nd opinion leh   ,1
fine am simply sitting ,1
good good  billy mates all gone  just been jogging  again  did enjoy concert ,1
january male sale  hot gay chat now cheaper  call 08709222922  national rate from 1 5p/min cheap to 7 8p/min peak  to stop texts call 08712460324  10p/min ,0
i wont  so wat s wit the guys,1
sad story of a man   last week was my b day  my wife did nt wish me  my parents forgot n so did my kids   i went to work  even my colleagues did not wish ,1
jane babes not goin 2 wrk  feel ill after lst nite  foned in already cover 4 me chuck    ,1
not yet chikku  going to room nw  i m in bus  ,1
hi   technical support providing assistance to us customer through call and email  ,1
ur balance is now £600  next question  complete the landmark  big  a  bob  b  barry or c  ben    text a  b or c to 83738  good luck ,0
just nw i came to hme da  ,1
i will come tomorrow di,1
urgent  you have won a 1 week free membership in our £100 000 prize jackpot  txt the word  claim to no  81010 t c www dbuk net lccltd pobox 4403ldnw1a7rw18,0
you were supposed to wake me up  gt   ,1
i got like    lt   gt    i can get some more later though  get whatever you feel like,1
xmas offer  latest motorola  sonyericsson   nokia   free bluetooth or dvd  double mins   1000 txt on orange  call mobileupd8 on 08000839402 or call2optout/4qf2,0
we have pizza if u want,1
hahaha  use your brain dear,1
jay s getting really impatient and belligerent,1
should i be stalking u ,1
am only searching for good dual sim mobile pa ,1
thanks for the temales it was wonderful  thank  have a great week ,1
hi di is yijue we re meeting at 7 pm at esaplanade tonight ,1
well boy am i glad g wasted all night at applebees for nothing,1
i will be outside office take all from there,1
sms services for your inclusive text credits pls gotto www comuk net login 3qxj9 unsubscribe with stop no extra charge help 08702840625 comuk 220cm2 9ae,0
when is school starting  where will you stay  what s the weather like  and the food  do you have a social support system like friends in the school  all these things are important ,1
hot live fantasies call now 08707509020 just 20p per min ntt ltd  po box 1327 croydon cr9 5wb 0870 is a national rate call,0
the beauty of life is in next second   which hides thousands of secrets  i wish every second will be wonderful in ur life      gud n8,1
sen told that he is going to join his uncle finance in cbe,1
dunno lei    i thk mum lazy to go out    i neva ask her yet   ,1
have you started in skye,1
yes  they replied my mail  i m going to the management office later  plus will in to bank later also or on wednesday ,1
ok,1
no dear i was sleeping   p,1
even my brother is not like to speak with me  they treat me like aids patent ,1
piggy  r u awake  i bet u re still sleeping  i m going 4 lunch now   ,1
k   k  why cant you come here and search job  ,1
am okay  will soon be over  all the best,1
hmm    dunno leh  mayb a bag 4 goigng out dat is not too small  or jus anything except perfume  smth dat i can keep ,1
this is wishing you a great day  moji told me about your offer and as always i was speechless  you offer so easily to go to great lengths on my behalf and its stunning  my exam is next friday  after that i will keep in touch more  sorry ,1
science tells that chocolate will melt under the sunlight  please don t walk under the sunlight  bcoz i don t want to loss a sweet friend ,1
i had been hoping i would not have to send you this message  my rent is due and i dont have enough for it  my reserves are completely gone  its a loan i need and was hoping you could her  the balance is   lt   gt    is there a way i could get that from you  till mid march when i hope to pay back ,1
any way where are you and what doing ,1
we have new local dates in your area   lots of new people registered in your area  reply date to start now  18 only www flirtparty us replys150,0
k  k  its good  when are you going ,1
u buy newspapers already ,1
will do  you gonna be at blake s all night  i might be able to get out of here a little early,1
all boys made fun of me today  ok i have no problem  i just sent one message just for fun,1
no  on the way home  so if not for the long dry spell the season would have been over,1
what s nannys address ,1
anything lor but toa payoh got place 2 walk meh   ,1
k i m ready    lt   gt   ,1
double mins and txts 4 6months free bluetooth on orange  available on sony  nokia motorola phones  call mobileupd8 on 08000839402 or call2optout/n9dx,0
ok then i come n pick u at engin ,1
so check your errors and if you had difficulties  do correction ,1
yalru lyfu astne chikku   bt innu mundhe lyf ali halla ke bilo  marriage program edhae  so lyf is nt yet ovr chikku  ali vargu lyfu meow meow  d,1
nothing  can   ,1
yeah so basically any time next week you can get away from your mom  amp  get up before 3,1
printer is cool  i mean groovy  wine is groovying,1
she s fine  good to hear from you  how are you my dear  happy new year oh ,1
there is os called ubandu which will run without installing in hard disk   you can use that os to copy the important files in system and give it to repair shop  ,1
i m in school now n i ll be in da lab doing some stuff give me a call when ü r done ,1
yeah hopefully  if tyler can t do it i could maybe ask around a bit,1
can you open the door ,1
your opinion about me  1  over 2  jada 3  kusruthi 4  lovable 5  silent 6  spl character 7  not matured 8  stylish 9  simple pls reply  ,1
aight  i m chillin in a friend s room so text me when you re on the way,1
hi babe its me thanks for coming even though it didnt go that well i just wanted my bed  hope to see you soon love and kisses xxx,1
you have won a guaranteed £1000 cash or a £2000 prize  to claim yr prize call our customer service representative on 08714712412 between 10am 7pm cost 10p,0
i hav almost reached  call  i m unable to connect u ,1
not sure yet  still trying to get a hold of him,1
aiyah sorry lor    i watch tv watch until i forgot 2 check my phone ,1
friendship poem  dear o dear u r not near but i can hear dont get fear live with cheer no more tear u r always my dear  gud ni8,1
important message  this is a final contact attempt  you have important messages waiting out our customer claims dept  expires 13/4/04  call 08717507382 now ,0
hope you are having a great day ,1
it took mr owl 3 licks,1
i remain unconvinced that this isn t an elaborate test of my willpower,1
i miss you so much i m so desparate i have recorded the message you left for me the other day and listen to it just to hear the sound of your voice  i love you,1
desires  u going to doctor 4 liver  and get a bit stylish  get ur hair managed  thats it ,1
when/where do i pick you up,1
dude just saw a parked car with its sunroof popped up  sux,1
party s at my place at usf  no charge  but if you can contribute in any way it is greatly appreciated  and yeah  we got room for one more,1
you please give us connection today itself before   lt decimal gt   or refund the bill,1
white fudge oreos are in stores,1
happy new year to u too ,1
missed call alert  these numbers called but left no message  07008009200,0
no message  no responce  what happend ,1
i am in your office na ,1
i m awake oh  what s up ,1
sad story of a man   last week was my b day  my wife did nt wish me  my parents forgot n so did my kids   i went to work  even my colleagues did not wish ,1
welp apparently he retired,1
win  we have a winner  mr  t  foley won an ipod  more exciting prizes soon  so keep an eye on ur mobile or visit www win 82050 co uk,0
